N,P,K,temperature,humidity,ph,rainfall,label
111,59,54,26.503625899245808,62.1867565236728,6.670616853062631,39.53766571804037,muskmelon
82,41,70,33.3124999874952,75.06566042736674,6.412492676670163,39.271862712846,muskmelon
97,55,45,32.70926929627906,70.56303890462144,6.6809443674117315,29.893371672537945,muskmelon
98,52,56,30.62380370232526,60.792520787403284,6.927987419417049,48.35582383237524,muskmelon
94,42,59,29.70846024800872,74.21751954377692,6.444058490175538,41.97346055590151,muskmelon
81,56,55,34.72764943019496,73.82023287441012,6.827180211309126,26.44908680523381,muskmelon
96,47,65,26.562362706537694,67.26246967579357,6.565481670880744,29.84960162202696,muskmelon
88,54,63,26.6066988082603,70.5133254077954,6.05811566187472,24.745590638825355,muskmelon
104,42,50,33.31519938001173,75.95965984174113,6.931682982040019,28.602277005286293,muskmelon
101,59,45,27.911554345755082,61.573214052728915,6.802308366365905,27.71285744003825,muskmelon
80,44,69,25.130527886000323,65.35266542291737,6.576223935202632,27.647286737867788,muskmelon
101,48,55,26.894747039573907,63.9914520248312,6.565063402219582,47.28643205417077,muskmelon
93,45,71,33.354480111669126,73.82756012284592,6.259109285913988,38.905837912543866,muskmelon
111,56,72,34.76849327073289,60.18191703242357,6.523309576426157,45.98782967805623,muskmelon
118,43,79,28.284677660904283,61.663277853255565,6.938566886972974,42.070671680692385,muskmelon
105,43,71,28.564176890648255,77.0182897342767,6.350761892311347,39.21843602923235,muskmelon
94,49,74,32.874005729638405,63.93215696304291,6.1588822879977085,29.633313521610717,muskmelon
101,47,46,33.64620459571603,67.33241399628315,6.727152803582168,27.51863665992177,muskmelon
91,40,46,34.479837747314264,76.77803757306339,6.8556819964325575,21.389971411310125,muskmelon
98,59,72,26.176400918546012,67.9806651918924,6.002497509674461,23.942190740941548,muskmelon
83,53,43,28.232079401170598,72.88600627695007,6.578199802031692,26.712612560783043,muskmelon
92,48,69,28.886241463023765,76.53124077064734,6.37457525032125,36.762499813119796,muskmelon
99,52,60,29.520019713446555,73.80360917224641,6.084235413520679,42.5774148566952,muskmelon
87,40,41,30.16146478734278,78.68981436777145,6.315039231132841,30.830338248510735,muskmelon
88,59,43,30.404264765754878,76.6525277538635,6.165450787017812,23.50623349371756,muskmelon
81,47,54,27.086403189904363,68.86416671133367,6.045468770913259,43.54451275783971,muskmelon
113,41,48,31.531868134865736,74.91087834339785,6.004702319709711,45.0142431445078,muskmelon
84,45,42,29.480397064597614,70.16049308053945,6.449644842312751,39.74409790210365,muskmelon
115,51,73,26.71769715454482,61.40644177678526,6.036655781494972,41.16605611187805,muskmelon
80,52,42,33.90549943838829,66.26509921146453,6.670548886669381,42.63616169118061,muskmelon
116,51,72,30.422184934258212,61.945582496693234,6.502296255524682,40.090869776561476,muskmelon
117,55,74,27.937447834936883,64.2583338144554,6.435699318942424,27.413870157959096,muskmelon
107,41,63,32.3452124852957,76.21972037219778,6.857837852007465,45.0243965102817,muskmelon
99,54,63,27.73639037587098,79.69739379990637,6.063110278621648,45.186331183884356,muskmelon
101,45,52,33.56947623478599,65.79645532811232,6.936856079743295,39.6363330290041,muskmelon
116,54,48,30.37671086861719,62.53554565895103,6.0159563883162015,28.431721337785532,muskmelon
80,41,62,26.59266772962504,73.7107924859493,6.258854120938267,39.06065314503171,muskmelon
104,46,57,25.237338030771753,72.20548168832192,6.719998544708042,37.83254041816869,muskmelon
99,40,41,32.23591692359378,69.29455882776169,6.648378053731042,27.518148710764823,muskmelon
109,41,61,31.23154258895927,64.96819825921926,6.658933471582671,20.217440633785703,muskmelon
86,55,60,25.288457961334476,75.82749421439351,6.350819581350687,48.689403970061974,muskmelon
107,59,66,30.32032191673808,77.06615647117059,6.280295372403196,44.74256253808949,muskmelon
106,52,44,28.40774212305941,77.20696659202798,6.634905358167303,37.77932706064651,muskmelon
80,51,73,31.504635299550063,70.3882532014784,6.173989504924073,47.069240739675735,muskmelon
101,56,75,27.896549121184343,71.80837883722432,6.73234597112117,28.533731436919616,muskmelon
101,41,73,28.596610729388097,62.656750616877744,6.313015347774384,37.542543764266185,muskmelon
90,49,59,33.503716563612876,62.37899796291258,6.4187188726667195,37.921666018873694,muskmelon
86,55,40,28.476022112533208,74.15951507419898,6.663672989962185,44.006060698721754,muskmelon
117,48,65,25.540148796369103,77.55374150777592,6.430119534408308,35.59695008048299,muskmelon
82,54,50,32.3038133633995,64.21139426469365,6.6104734995549865,41.12606398254306,muskmelon
89,59,76,34.72317004242246,64.33365458593957,6.672033552813447,35.51677589105232,muskmelon
86,58,42,30.05672115633759,64.11589963667451,6.179836719624376,24.24402268566308,muskmelon
101,56,44,25.377490452896495,66.57100172562896,6.015979451529803,41.24992655520377,muskmelon
103,47,78,33.10164614401476,60.910569299189326,6.131685271248268,41.03214345255958,muskmelon
119,46,74,33.630086908674514,73.02599531040347,6.0710041617299915,37.70388961554477,muskmelon
105,58,46,27.613725390255492,66.02565486064817,6.598511389052714,49.6937778704997,muskmelon
102,47,71,32.518095771508214,78.94950680542566,6.386877556848079,21.652327725326767,muskmelon
94,45,71,25.941871202769903,61.56557998694435,6.210629940102251,29.001365228305733,muskmelon
86,52,60,25.48621979721376,67.2755445000611,6.274828707295269,39.23156802286927,muskmelon
103,49,53,25.859000396125314,79.37515870180835,6.724481580398644,31.85068520684997,muskmelon
113,55,54,30.328185319181856,73.115580886702,6.674758373549599,48.91158025836286,muskmelon
107,59,78,32.843891171445605,62.50144412541358,6.261941064983556,37.929742837216665,muskmelon
95,41,66,28.55474902041282,77.07672801952589,6.33622499112136,39.07651780955298,muskmelon
83,42,45,30.932688407428287,79.87879793295573,6.791429074857915,41.24808089944372,muskmelon
88,57,47,27.73501395529634,68.75434811623276,6.625589312036888,28.572316464874298,muskmelon
86,57,72,33.757941258938416,76.07122192570858,6.798173195497409,29.934771990506448,muskmelon
96,54,48,33.71585948682886,79.03336577978652,6.778396803625274,32.84507838414115,muskmelon
116,54,67,32.5983566623437,71.84939017226499,6.055344723898416,43.250193378893826,muskmelon
83,56,46,25.919506276536048,65.96344973092609,6.828916271737384,26.939215156882334,muskmelon
82,50,58,29.081446479643326,63.131352487364516,6.34307035561251,42.54867664312714,muskmelon
104,56,47,29.002899799436477,61.22281337209847,6.208829191398204,23.911320443224074,muskmelon
114,51,65,31.126035612539084,77.31595394983829,6.086359865499733,39.73280569184803,muskmelon
100,55,74,25.00128096031245,63.313091674609346,6.351600422855634,31.57889928327056,muskmelon
82,53,74,32.12386529184751,68.35041058096701,6.27395858602421,22.399062264844932,muskmelon
89,54,66,34.0276718517736,60.013273605989625,6.98820117501317,48.67404441531144,muskmelon
96,54,50,28.730419626109743,76.09938530264992,6.88620278060489,25.0139943060952,muskmelon
101,55,56,25.829053446455426,63.03184949331926,6.80484082512678,32.7859558361814,muskmelon
112,47,44,32.971076791053505,73.17362125629032,6.3413739174965125,26.65972747655653,muskmelon
90,45,62,26.37612118982873,61.1587898643485,6.156085157713507,40.4856589239277,muskmelon
109,48,45,33.01585428296402,77.65294632702364,6.273708916256509,33.67765989530092,muskmelon
113,59,52,32.98628254585908,67.24854829849689,6.352709758867578,28.953413908253438,muskmelon
82,49,78,33.430143410319204,74.38451294897834,6.477345112273665,47.69386584444532,muskmelon
94,55,53,28.874365191906087,71.96153679304017,6.827691633958588,23.60581364600349,muskmelon
102,40,66,27.93851164117075,69.49533135807167,6.533810859439309,24.196149658074365,muskmelon
98,51,51,33.87644361508093,65.1451199525218,6.97929328249543,35.799332917284936,muskmelon
88,51,40,29.449727387208483,66.90564569574683,6.742090997762963,28.2619076691723,muskmelon
100,57,65,25.04663387206536,72.76549744116,6.9295174227872405,24.87953934664306,muskmelon
108,46,64,31.84338177401335,77.71270081048836,6.504448047022794,30.13481350783043,muskmelon
86,55,44,25.954732864076625,72.84022182836264,6.739882100053031,27.510052324928424,muskmelon
60,34,102,18.44265964935969,53.300763025024004,6.7581127536688115,77.90755559004565,apple
84,39,74,23.484777144448685,51.49848129013782,5.953274615097697,100.07219346177638,apple
86,34,97,24.259588333380513,57.02015827420024,6.5628759925883156,121.57289758861282,apple
61,59,94,20.681105709635116,51.07742435337816,6.904729531266243,96.55755102607837,apple
64,56,109,24.207173229249456,53.83346714474999,6.286938213365886,78.47374383013107,apple
88,47,105,16.278362595405873,51.99912086453223,6.673753515045074,110.02572847354773,apple
73,51,87,21.89570936502956,50.74270781175915,6.776402728619028,82.17600568186953,apple
73,45,83,17.60497903236268,56.53191315332456,6.462681774377879,97.14145305450296,apple
57,33,74,18.209745878939938,55.4844194489768,6.05194812976849,118.72637478899523,apple
66,47,105,23.222127866838612,58.65691695937778,6.774522234193832,91.1107046896683,apple
82,52,95,15.37793361636578,46.24700474674164,6.137827395502071,101.5807409027789,apple
71,45,69,24.287420319805644,63.486780155982736,6.3534594651288065,102.82343247400584,apple
66,46,96,19.52143467164749,47.88430128215177,5.970798460274692,112.64418654865767,apple
52,42,85,20.289896877177604,54.67476071279292,6.630180263824958,97.731865012052,apple
82,33,71,15.791036338358934,49.30581448062911,6.874021514433119,84.9258356885081,apple
64,55,90,22.857619276463062,49.1475843410924,6.336441254211955,101.09252618614366,apple
67,49,62,21.909084654023978,45.67082064101436,5.928237706766709,80.67303832823397,apple
57,54,105,21.737601416308372,47.456279432196645,5.978286280530964,76.2360938164903,apple
59,31,95,21.70753243027842,51.017974972334855,5.8702910301540205,97.70266203139369,apple
62,49,72,17.72219141268895,53.54622551596318,5.872996988863816,77.51402968247764,apple
70,54,98,20.155382294067813,59.44857882501639,5.948192038402762,113.3526262351466,apple
50,59,82,17.193670374663988,60.86105702110709,6.463646826780428,75.28744125898787,apple
58,50,103,19.811515177258965,50.28999139885467,6.202176709870028,80.39853508267977,apple
74,31,89,20.35916697162051,59.27024788021253,5.858030986454252,123.86928468794308,apple
55,41,94,17.819978759403803,48.41996629085106,6.6192833093490515,85.15056062746699,apple
86,39,70,16.37318438148015,62.468283730112674,6.474411710709682,100.82239684084826,apple
86,32,100,20.82610720740284,53.551742068359715,6.000478958765539,81.97673304972213,apple
52,40,77,22.595975924310306,52.838551707585175,6.090342483423958,122.1492614255242,apple
64,40,97,17.883481585535346,45.738629824471346,5.8886640388609255,85.69252194751509,apple
63,48,75,15.941025644422966,52.17356363974431,5.801025392589031,93.90712223171519,apple
77,57,83,20.276441795374346,55.77607203833819,6.83019121905193,80.15272413882121,apple
73,32,83,17.319209859062436,45.70239074323154,6.162374911796018,122.56346423041492,apple
89,34,101,15.947585207635052,53.00596209266511,6.760494728261584,97.94912991856485,apple
63,47,109,15.605449423743977,61.71489372148134,6.877984141702238,77.52160901752187,apple
69,43,94,19.997988498782135,57.16303206334878,5.963454447150033,77.89294873501721,apple
64,48,106,15.752424447650549,61.64144589993832,6.440065588270703,114.1351593099041,apple
83,57,82,19.10609448876989,54.72298689836844,6.843189997888167,103.00346582814511,apple
82,33,67,23.082719951340014,63.83085494233098,6.467230693039467,82.26149534070365,apple
70,50,97,24.5500338782176,59.908616321797545,6.636910957163018,102.64763938769914,apple
66,36,74,20.195153206283994,53.530292798355724,6.303245098371258,102.59333319973385,apple
83,41,74,23.010709844014634,47.534153304754994,6.807311645222752,94.54535885292646,apple
86,31,102,18.96220110778342,62.52214299851613,6.3423777552748914,78.24993314448228,apple
61,56,77,22.741758658481615,46.11324452969788,6.52316642249015,85.80623908295173,apple
81,31,67,18.339605119955415,51.775337170719794,6.51387999174924,113.92141990056552,apple
75,35,65,19.928889696662836,64.16407968384495,6.192254131643335,123.94599867226191,apple
83,57,66,21.3869890231492,49.903028387781745,6.285007391728701,87.15676464530222,apple
57,49,102,19.51164794040842,60.296112843233374,6.616006579883108,94.4965992919879,apple
73,44,84,23.493157224039813,57.45713416936021,6.552858526171959,98.97510065330691,apple
58,31,101,16.893586299009737,62.906126975610846,6.956283671279948,123.17234784680747,apple
50,56,65,16.766148777499897,49.59373808268762,6.680409809599862,76.92777715225374,apple
54,42,70,20.427449607539806,64.8686858232537,5.938637207485528,108.02699979712031,apple
88,45,89,23.930881964880868,62.39183397527505,6.445453192156994,78.6537155371285,apple
89,49,71,20.11080477068121,57.93976723404578,6.442538724909367,115.32236378929059,apple
63,36,74,16.40481897453704,49.937340005990684,6.770968185209224,114.33554165875755,apple
75,36,79,17.310129413723395,60.14907414340155,6.693373276904746,81.4907704356062,apple
64,53,78,19.276816402005473,46.20663125639217,6.083957734817018,88.71746962968189,apple
82,41,96,16.246220971462733,63.89360273820734,6.844455141304604,97.1970492450171,apple
60,48,108,17.818913748938687,48.142621520675995,6.638947735789155,76.63468391841705,apple
77,49,107,16.06598300756871,55.1589103777212,6.206158011068935,113.30927978946124,apple
63,56,94,16.652845541032082,51.060000311773095,6.22607186703947,84.10815266420991,apple
56,33,94,17.711162794293262,47.036216167482664,6.504420214904204,103.6755184033302,apple
73,38,91,22.81165330836113,62.50239352319421,6.811795103574282,97.35676133893521,apple
53,37,91,21.909943561983958,49.6971002041241,6.243229618988895,118.9374621200821,apple
63,38,85,18.05580335496993,50.00722102330308,6.746670383903043,83.20148897762951,apple
75,46,92,19.27256117339568,51.918149734017824,6.025110116849139,99.07501053291776,apple
80,54,99,23.27887180671493,62.26701015793927,6.804894571811871,76.65690117505726,apple
57,58,96,24.464074489609615,50.687229839919986,5.857552989462812,104.94449852942932,apple
64,33,69,19.27602597492656,59.56036625050038,6.140311919946639,106.99554563530248,apple
86,51,62,18.115288232433063,45.557361151834016,6.034809780937601,95.32959231053685,apple
65,50,77,18.813655022697397,62.426855661467314,6.921103931860973,115.43798854165126,apple
78,36,87,16.39824003558845,62.81404466942481,6.3415214000378795,122.89774242720152,apple
75,47,75,16.592897852847134,48.050506158421726,6.863896743236741,98.860394529368,apple
88,38,80,24.79766550189447,63.687568746602935,6.955164874688123,118.71326587352058,apple
52,41,103,24.69596015301829,47.95198828118863,6.484268079623413,91.21150881636348,apple
56,55,90,21.562083571677164,51.57793809383646,6.385723974490567,90.88954018989605,apple
84,50,72,20.009721963044175,54.98624031418821,6.72080726381381,77.99855390664577,apple
71,47,63,15.398469968561848,58.68474923528708,6.746732823785032,108.8715761968453,apple
